Order,Superfamily,Family,subfamily,Tribe,Genus,species,animal,type,colony.size.data,sample.size,number.references,colony.size,Reference,colony.size.FG,Sample.Size.FG,CS.lit.search,SS.lit.search,Reference,SD,Min,Max,social.parasite,polyandry,eff.mating.freq,eff.mating.freq.MEAN.harmonic,eff.mating.freq.MEAN.arithmetic,polyandry.clean,polygyny,number.queens,number.queens.MEAN,polygyny.clean,lowrelated,lowrelated.clean,Type of data,Method of data collection,Reference,Notes on mating structure,Q.policing,W.policing,W.policing.clean,Worker.sons,Worker.sons.clean,Reference,Selfish policing,Reference,Caste1,Caste2,Caste3,physical.worker.castes.clean,physical.worker.castes.clean.Wilson,Notes,Reference,Q_W.polymorph,Reference,"Behav.castes (0-none, 1-age polethism, 2-behavioural)",Reference,Continuous.size.based.behavioural.castes (different sized workers do different things but size variation is continous with single peak),Reference,Polymorphic,animal,Voucher,Queen_HW_mean,SD,Sample_size,Reference,Notes,Raw_Data,Total_N_Studies,Dimorphic_castes,Voucher,Minor_mean,SD,Sample_size,Reference,Notes,Raw_Data,Total_N_Studies,Voucher,Worker_HW_mean,Sample_size,SD,Reference,Notes,Raw_Data,Min,Max,Total_N_Studies
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Myrmicini,Pogonomyrmex,laticeps,Pogonomyrmex_laticeps,ant,45 n=1,1,1,45,"Holldobler&Wilson, 1990",,,,,,,,,0,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,2,2,,"Smith et al., 2007; Johnson, 2015",,,1,,,,,Pogonomyrmex_laticeps,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Myrmicini,Pogonomyrmex,lobatus,Pogonomyrmex_lobatus,ant,2000 n=1,1,1,2000,"Antweb, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson, 2015 - (Moderately polymorphic)","Antweb, 2020; Johnson, 2015",,,,,,,,Pogonomyrmex_lobatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Myrmicini,Pogonomyrmex,longibarbis,Pogonomyrmex_longibarbis,ant,250 n=1,1,1,250,"Holldobler&Wilson, 1990",,,,,,,,,0,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,2,2,,"Smith et al., 2007; Johnson, 2015",,,1,,,,,Pogonomyrmex_longibarbis,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Myrmicini,Pogonomyrmex,magnacanthus,Pogonomyrmex_magnacanthus,ant,162.5 n= 1 - was 194,1,1,162.5,"Holldobler & Wilson, 1990; Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995) - was www.antprofiler.org",,,,,,,,,0,NA,,,,NA,0,,,0,0,0,,,Hughes et al. 2008,,,,,,,,,,1,1,1,2,2,,"Smith et al., 2007; Johnson, 2015",,,1,,,,,Pogonomyrmex_magnacanthus,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Myrmicini,Pogonomyrmex,marcusi,Pogonomyrmex_marcusi,ant,"450 n=2 - Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995)",2,1,450,"Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,"Johnson, 2015 - (Monomorphic)","Johnson, 2015",,,,,,,,Pogonomyrmex_marcusi,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Myrmicini,Pogonomyrmex,maricopa,Pogonomyrmex_maricopa,ant,"400 n=2 - Weier et al., 1995 - was 750",2,1,400,"Weier et al., 1995",,,400,2,"Weier et al., 1995",,,,0,2,,,,2,0,"1 - Hughes et al., 2008",1,0,1,1,,,Hughes et al. 2008,,,,,,,,,,1,1,1,2,2,,"Frumhoff & Ward, 1992",,,1,,,,,Pogonomyrmex_maricopa,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Myrmicini,Pogonomyrmex,mayri,Pogonomyrmex_mayri,ant,603 n=8,8,1,603,"Holldobler&Wilson, 1990",,,,,"Behrmann et al., 2010",222,,,0,NA,,,,NA,0,,,0,0,,,,,,,,,,,,,,1,1,1,2,2,,"Smith et al., 2007; Johnson, 2015",,,1,,,,,Pogonomyrmex_mayri,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Myrmicini,Pogonomyrmex,micans,Pogonomyrmex_micans,ant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,"Johnson, 2015 - (Monomorphic)","Johnson, 2015",,,,,,,,Pogonomyrmex_micans,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Myrmicini,Pogonomyrmex,montanus,Pogonomyrmex_montanus,ant,1665 n=70,70,1,1665,"Holldobler&Wilson, 1990; Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995)",,,,,,,,,0,NA,,,,NA,0,,,0,0,0,,,Hughes et al. 2008,,,,,,,,,,1,1,1,2,2,,"Smith et al., 2007; Johnson, 2015",,,1,,,,,Pogonomyrmex_montanus,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Myrmicini,Pogonomyrmex,occidentalis,Pogonomyrmex_occidentalis,ant,"3024 n=33 - Holldobler&Wilson, 1990 (citing Lavigne, 1969) + 2676 n=11 - Holldobler&Wilson, 1990 + 3880 n=unknown - Burchill & Moreau, 2016 - (citing Beckers et al., 1989 citing Lavigne, 1969) + max:8800 - Jaffe et al., 2012 (citing Holbrook et al., 2007 citing Lavigne, 1969) + 3023.67 n=33 - Lavigne, 1969 - was 4103",44,2,2937,"Holldobler&Wilson, 1990; Lavigne, 1969",,,,,,,,,0,2,"5.98 n=63 (harmonic) - Jaffe et al., 2012 (citing Wiernasz et al., 2004) + 5.98 (unknown) n=63 - Hughes et al., 2008",5.98,,2,0,"1 n=63 - Hughes et al., 2008",1,0,1,1,"Pamilo - Hughes et al., 2008; Pamilo - Jaffe et al., 2012 (citing Wiernasz et al., 2004)","DNA microsatellite - Hughes et al., 2008 - (citing Wiernasz et al., 2004)","Hughes et al. 2008 - (Wiernasz et al., 2004); Suni & Eldakar, 2011 - (Citing Wiernasz et al., 2004); Jaffe et al., 2012 (citing Wiernasz et al., 2004)","Suni & Eldakar, 2011 - (Citing Wiernasz et al., 2004 - Kobs = 6.29, effective mating frequency (type of mean unknown) = 4.62 (without Pamilo sample size correction) 5.98 (with Pamilo; unknown type of mean) range 2-14.6 patrilines, n=63. DNA microsatellite. Average number of workers analysed per colony = 20) Wiernasz et al., 2008 - (DNA microsatellite markers. 43 colonies genotyped as part of previous study (Wiernasz et al., 2004) with 33 additional colonies also sampled in the same year. N=76 colonies. 20 workers genotyped per colony. Does not calculate mating frequencies.); Wiernasz et al., 2004 - Kobs = 6.29, effective mating frequency (type of mean unknown) = 4.62 (without Pamilo sample size correction) 5.98 (with Pamilo; unknown type of mean) range 2-14.6 patrilines, n=63. DNA microsatellite. Average number of workers analysed per colony = 20); Jaffe et al., 2012 (citing Wiernasz et al., 2004 - Effective mating frequency 5.98, Kobs=6.29, Pamilo method. Average number of individuals analysed per colony =20. Mean queen number =1. N=63.)",,,,,,,,,1,1,1,2,2,,"Smith et al., 2007; Johnson, 2015",,,1,,,,,Pogonomyrmex_occidentalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Myrmicini,Pogonomyrmex,pima,Pogonomyrmex_pima,ant,"n=60 range 52-449 - Johnson et al., 2007",60,1,250.5,"Johnson et al., 2007",,,326,1,"Johnson et al., 2007",,52,449,0,1,1.09 (harmonic) 1.18 (arithmetic) n=20 - Holbrook,1.09,1.18,1,1,"1.74 n=60 - Hughes et al., 2008 (citing Johnson et al., 2007)",1.74,1,1,1,"Nilsen and Starr - Holbrook et al., 2007; Nielsen - Jaffe et al., 2012 (citing Holbrook et al., 2007)","DNA microsatellite - Suni & Eldakar, 2011 - (Citing Holbrook et al., 2007)","Hughes et al. 2008 - (Citing Holbrook et al., 2007); Suni & Eldakar, 2011 - (Citing Holbrook et al., 2007); Jaffe et al., 2012 (citing Holbrook et al., 2007; Johnson et al., 2007)","Suni & Eldakar, 2011 - (N=20. Average number of workers analysed per colony = 14.99. DNA microsatellite. Kobs = 1.31. Effective mating frequency = 1.15 (Starr method; uncorrected for sampling error) 1.09 (harmonic; Nielsen) 1.18 (arithmetic; Nielsen) range 1-3.36. Starr and Nielsen methods available.); Holbrook et al., 2007 - (N=20. Average number of workers analysed per colony = 14.99. DNA microsatellite. Kobs = 1.31. Effective mating frequency = 1.15 (Starr method; uncorrected for sampling error) 1.09 (harmonic; Nielsen) 1.18 (arithmetic; Nielsen) range 1-3.36. Starr and Nielsen methods available.); Jaffe et al., 2012 - (citing Holbrook et al., 2007 - Effective mating frequency=1.17 (however, when I create average from raw data I get 1.09), Kobs=1.31, Nielsen method. Average number of individuals used in analysis per colony = 15. N=20); Jaffe et al., 2012 (citing Johnson et al., 2007 - Mean queen number 1.74, N=60, 43/60 colonies were polygynous, 71.7%.)",,,,,,,,,1,1,1,2,2,,"Smith et al., 2007; Johnson, 2015",,,1,,,,,Pogonomyrmex_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Myrmicini,"Pogonomyrmex - P. pronotalis. in Pol et al. (2008) = Pogonomyrmex mendozanus, as described by Cuezo & Claver (2009)",mendozanus,Pogonomyrmex_mendozanus,ant,"615 +-108SD n=2 - ﻿Behrmann et al., 2010",2,1,615,"﻿Behrmann et al., 2010",,,615,1,"﻿Behrmann et al., 2010",108,,,,2,"15.66 (arithmetic Nielsen) 11.38 (harmonic Nielsen) n=24 - Pol et al., 2008 + 11.38 n=24 (harmonic) - Jaffe et al., 2012 (citing Pol et al., 2008)",11.38,15.66,,"0 - worker genotypes could be explained by monogyny. - Pol et al., 2008","1 n=24 - Pol et al., 2008",1,,1,,"Starr, Pamilo, Nielsen (although sample size issues may be present - effective mating frequencies are sometimes greater than ovbserved mating frequencies) - Pol et al., 2008; Nielsen method - Jaffe et al., 2012 (citing Pol et al., 2008)","DNA microsatellite - Pol et al., 2008","Pol et al., 2008; Jaffe et al., 2012 (citing Pol et al., 2008)","Pol et al., 2008 - (477 pronotalis workers from 24 colonies (mean=19.9 per colony) analysed using DNA microsatellite markers. All colonies were monogynous and all queens multiply-mated. Pronotalis: 13-22 workers from N=19 colonies analysed, and 14-29 workers from N=5 colonies of pronotalis with only three loci due to low amplification success. Only a few individuals who's genotype could not be explained under monogyny between P. inermis and P. pronotalis (5/879) - so polygyny is possible and could inflate estimated mating frequency but is unlikely. Starr and Pamilo and Nielsen method. Mating frequencies are based on the assumption of monogyny. Kobs = 11.67 range 6-18 n=24, effective mating frequency (arithmetic) = 8.75 range 4.33-16.13 (Starr) 17.5 range 5.92-57.71 (Pamilo) 15.66 range 5.63-46.33 (Nielsen). Effective mating frequency (Harmonic) = 7.70 (Starr) (Pamilo is available too) 11.38 (Nielsen). Effective mating frequencies are sometimes much greater than observed mating frequencies so sample sizes may be too small.); Jaffe et al., 2012 (citing Pol et al., 2008 - Effective mating frequency = 11.38, Kobs=11.67, Nielsen method. Average number of individuals analysed per colony = 20. Mean queen number = 1. N=24.)",,,,,,,,,1,1,1,,,,"Smith et al., 2007; Johnson, 2015",,,,,,,,Pogonomyrmex_mendozanus,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Myrmicini,"Pogonomyrmex - P. pronotalis. in Pol et al. (2008) = Pogonomyrmex mendozanus, as described by Cuezo & Claver (2009)",rastratus,Pogonomyrmex_rastratus,ant,"997 n=2 - Behrmann et al., 2010",2,1,997,"Behrmann et al., 2010",,,997,2,"Behrmann et al., 2010",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pogonomyrmex_rastratus,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Myrmicini,Pogonomyrmex,rugosus,Pogonomyrmex_rugosus,ant,"7740 n=20 range 2586-14742 - Holldobler & Wilson, 1990 (citing Mackay, 1981) + 8193 +-3554SD n=4 Max:14700 - Jaffe et al., 2012 (Behrmann et al., 2010 citing Mackay, 1981)",20,1,7740,"Holldobler&Wilson, 1990 (citing Mackay, 1981)",,,,,,,,,0,2,"4.93 (type of mean unknown) n=45 - Suni & Eldakar, 2011 - (citing Helms Cahan & Julian, 2010) + 4.71 (arithmetic) 4.06 (harmonic) n=20 - Gadau et al., 2003 + 4.02 n=20 estimate based on monogynous colonies (harmonic) - Jaffe et al., 2012 (citing Gadau et al., 2003)",4.02,4.71,2,0,"1 - Jaffe et al., 2012 (citing Gadau et al., 2003)",1,0,1,1,"Starr - Gadau et al., 2003; Jaffe et al., 2012 (citing Gadau et al., 2003)","DNA microsatellite - Suni & Eldakar, 2011 - (Citing Gadau et al., 2003; Helms Cahan & Julian, 2010))","Hughes et al. 2008 - (citing Gadau et al., 2003); Suni & Eldakar, 2011 - (Citing Gadau et al., 2003; Helms Cahan & Julian, 2010); Jaffe et al., 2012 (citing Gadau et al., 2003)","Suni & Eldakar, 2011 - (Citing Gadau et al., 2003 - Kobs = 6, effective mating frequency (type of mean unknown) = 4.71, n=20. Citing Helms Cahan & Julian, 2010 - this population is dependent lineage. Kobs = 6.2, effective mating frequency (type of mean unknown) = 4.93 (CAN'T FIND THIS IN THE PAPER; type of mean unknown), n=45.); Gadau et al., 2003 - (N=20. Workers analysed = 23.7 (total 474). DNA microsatellite. 6 laboratory (from single founding queens) and 14 field - no significant difference in Me. Effective mating frequency = 4.71 (arithmetic) 4.06 (harmonic), range 1.9-10. Kobs = 6, range 3-12. Starr method.);   Cahan & Julian, 2010 - (Kobs = 6.11, range 3-9. Does not give effective mating frequencies.); Jaffe et al., 2012 (citing Gadau et al., 2003 - Effective mating frequency = 4.02, Kobs=6.07, Starr method. Average number of individuals analysed per colony = 21. Mean queen number = 1 - Strictly mongynous. N=20)",,,,0,0,"Wenseleers&Ratnieks, 2006",,,1,1,1,2,2,"Rissing, 1987 - (Shows much less size variance than Veromessor pergandei.); Friedman et al., 2019 - (Monomorphic workers.)","Smith et al., 2007; Johnson, 2015; Friedman et al., 2019",,,1,,,,,Pogonomyrmex_rugosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Myrmicini,Pogonomyrmex - synonymous with Pogonomyrmex_owyheei,salinus,Pogonomyrmex_salinus,ant,"2414 n=12 - Behrmann et al., 2010 (citing Porter & Jorgensen, 1981) + 3153 n=25 - Behrmann et al., 2010 (citing Gaglio et al., 1998)",37,2,2913.32,"Behrmann et al., 2010 (citing Porter & Jorgensen, 1981); Behrmann et al., 2010 (citing Gaglio et al., 1998)",,,2913.32,37,"Behrmann et al., 2010 (citing Porter & Jorgensen, 1981); Behrmann et al., 2010 (citing Gaglio et al., 1998)",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,,"Smith et al., 2007; Johnson, 2015",,,2 (old workers forage),"Holldobler&Wilson, 1990",,,,Pogonomyrmex_salinus,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Myrmicini,Pogonomyrmex,subnitidus,Pogonomyrmex_subnitidus,ant,5934 n=26 range 1850-13056,26,1,5934,"Holldobler&Wilson, 1990; Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995)",,,,,,,,,0,NA,,,,NA,0,,,0,0,0,,,Hughes et al. 2008,,,,,,,,,,1,1,1,2,2,,"Smith et al., 2007; Johnson, 2015",,,1,,,,,Pogonomyrmex_subnitidus,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Myrmicini,Pogonomyrmex,tenuispinus,Pogonomyrmex_tenuispinus,ant,,,,,,,,,,,,,,0,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,2,2,,"Smith et al., 2007; Johnson, 2015",,,1,,,,,Pogonomyrmex_tenuispinus,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Myrmicini,Pogonomyrmex,wheeleri,Pogonomyrmex_wheeleri,ant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,2,,"Smith et al., 2007; Johnson, 2015",,,,,,,1,Pogonomyrmex_wheeleri,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Pheidolini,Aphaenogaster,araneoides,Aphaenogaster_araneoides,ant,,,,,,111.5,2,,,,,,,0,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978; Blanchard & Moreau, 2017; Rajakumar et al., 2018",,,,,,,,Aphaenogaster_araneoides,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Pheidolini,Aphaenogaster,ashmeadi,Aphaenogaster_ashmeadi,ant,"300 n=1 + 137 n=unknown - Tschinkel, 2011",2,2,218.5,"King & Porter, 2007; Tschinkel, 2011",104.52,23,,,,,,,0,NA,,,,NA,0,,,0,0,,,,,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,,,,,Aphaenogaster_ashmeadi,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Pheidolini,Aphaenogaster,carolinensis,Aphaenogaster_carolinensis,ant,,,,,,,,,,,,,,0,0,"1 - Hughes et al., 2008",1,1,0,0,"1 - Hughes et al., 2008",1,0,0,0,Calculated from R,Genetic,"Hughes et al. 2008 - (citing Wenseleers & Ratnieks, 2006)",,,,,0,0,"Wenseleers&Ratnieks, 2006",,,1,1,1,1,1,"Chapuisat, 2009 - (A. cockerelli is a slim, long-legged desert ant that forms colonies containing one queen and many morphologically distinct workers)","Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,,,,,Aphaenogaster_carolinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Pheidolini,Aphaenogaster,dromedaria,Aphaenogaster_dromedaria,ant,100 n=1,1,1,100,"Holldobler&Wilson, 1990; Burchill & Moreau, 2016 - (citing Wilson, 1959)",,,,,,,,,0,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,,,,,Aphaenogaster_dromedaria,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Pheidolini,Aphaenogaster,dulcinaea,Aphaenogaster_dulcinaea,ant,,,,,,,,,,,,,,0,NA,,,,NA,0,,,0,0,,,,,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,,,,,Aphaenogaster_dulcinaea,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Pheidolini,Aphaenogaster,flemingi,Aphaenogaster_flemingi,ant,300 n=1,1,1,300,"King & Porter, 2007",300,1,,,,,,,0,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,,,,,Aphaenogaster_flemingi,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Pheidolini,Aphaenogaster,floridana,Aphaenogaster_floridana,ant,"50 n=1 + 183 n=unknown - Tschinkel, 2011",2,2,116.5,"King & Porter, 2007; Tschinkel, 2011",151.64,36,,,,,,,0,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,,,,,Aphaenogaster_floridana,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Pheidolini,Aphaenogaster,fulva,Aphaenogaster_fulva,ant,281 n=1,1,1,281,"Geraghty et al., 2007",,,,,,,,,0,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,,,,,Aphaenogaster_fulva,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Pheidolini,Aphaenogaster,gibbosa,Aphaenogaster_gibbosa,ant,400,1,1,400,Globalants.org,,,,,,,,,0,NA,,,,NA,0,,,0,0,,,,,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,,,,,Aphaenogaster_gibbosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Pheidolini,Aphaenogaster,lamellidens,Aphaenogaster_lamellidens,ant,300 n=1,1,1,300,"King & Porter, 2007",300,1,,,,,,,0,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,,,,,Aphaenogaster_lamellidens,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Pheidolini,Aphaenogaster,phalangium,Aphaenogaster_phalangium,ant,,,,,,,,,,,,,,0,NA,,,,NA,NA,,,NA,,,,,,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,,,,,Aphaenogaster_phalangium,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Pheidolini,Aphaenogaster,rudis,Aphaenogaster_rudis,ant,"326 n=72 range 26-2079 - Holldobler&Wilson, 1990 (citing Talbot, 1951) + 280 n=46 range 11-950 - Holldobler&Wilson, 1990 (citing Headley, 1949) + 301 n=117 range 11-2079 - Boulay et al., 2007 + 303 n=118 - Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995 citing Headley, 1949 + Talbot, 1951) - was 797",118,2,303,"Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995 citing Headley, 1949 + Talbot, 1951)",335.23,73,,,,,,,0,0,"1.02 (unknown) - Hughes et al., 2008",1.02,1.02,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hughes et al. 2008 - (citing Crozier, 1973 + Boomsma & Ratnieks, 1996)","Hughes et al. 2008 - (citing Crozier, 1973 - Colonies are simple family units consisting of a single, once-mated queen.); Hughes et al., 2008 - (citing Boomsma & Ratnieks, 1996 - effective mating frequency = 1.02)",,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,,1,"Holldobler&Wilson, 1990",,Aphaenogaster_rudis,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Pheidolini,Aphaenogaster,senilis,Aphaenogaster_senilis,ant,"1250 - Globalants.org + 1260 n= 168 range 121-3906 - Boulay et al., 2007 + 1031 n=29 range 550-1698 - Cronin & Monnin, 2009",197,2,1226.29,"Boulay et al., 2007; Cronin & Monnin, 2009",950.64,109,,,,,,,0,"0 - Cheron et al., 2009",,,,NA,"0 - Cheron et al., 2009",,,0,0,0,"c - descriptive; relatedness estimates and inspection of worker genotypes - Cheron et al., 2009","DNA Microsatellite markers - Cheron et al., 2009","Hughes et al. 2008 - can't find reference; ﻿Villalta et al., 2016; Cheron et al., 2009","Ruel et al., 2013 - (Described as strictly monogynous). Cronin & Monnin, 2009 - (Described as monogynous and monandrous. Supernumary queens fight until monogyny.) Cheron et al., 2009 - (Monogynous, supernumery queens fight until there is only one remaining. 46 colonies collected, N=24 for genetic analysis, additional 7 nests used for sociogenetic analysis. 602 workers and 19 queens to determine sociogenetic organization, 16-21 workers analysed per colony. Microsatellite markers. Monogyny and monandry confirmed when there was a maximum of three alleles and two genotypes could be observed per loci. Monandry and monogyny determined from genetic analysis.)",,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978; Blanchard & Moreau, 2017; Holldobler&Wilson, 1990; Wilson, 1953; Villalta et al., 2016",,,,,,,,Aphaenogaster_senilis,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Pheidolini,Aphaenogaster,smythiesi,Aphaenogaster_smythiesi,ant,"275 (median) range 8-624 n=60 - Iwanishi et al., 2003",60,1,275,"Iwanishi et al., 2003",300.87,69,,,,,,,0,0,"1 - Hughes et al., 2008",1,1,0,0,"1 - Hughes et al., 2008",1,0,0,0,,,"Hughes et al. 2008 - (citing Iwanishi et al., 2003)","Hughes et al. 2008 - (citing Iwanishi et al., 2003 - N=14 colonies with Microsatellite DNA analysis. Showed monandry in all.)",0,1,1,,,"Wenseleers&Ratnieks, 2006",,,1,1,1,1,1,,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,,,,,Aphaenogaster_smythiesi,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Pheidolini,Aphaenogaster,spinosa,Aphaenogaster_spinosa,ant,,,,,,,,,,,,,,0,NA,,,,NA,0,,,0,0,,,,,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,,,,,Aphaenogaster_spinosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Pheidolini,Aphaenogaster,subterranea,Aphaenogaster_subterranea,ant,,,,,,,,,,,,,,0,NA,,,,NA,0,,,0,0,0,,,Hughes et al. 2008,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,,,,,Aphaenogaster_subterranea,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenoptera,Vespoidea,Formicidae,Myrmicinae,Pheidolini,Aphaenogaster,treatae,Aphaenogaster_treatae,ant,"682 n=30 range 65-1662 + 300 n=1 + 168 n=unknown - Tschinkel, 2011 - was 881.33",32,3,654,"Holldobler&Wilson, 1990; King & Porter, 2007; Tschinkel, 2011",130.71,21,,,,,,,0,NA,,,,NA,0,,,0,0,0,,,Hughes et al. 2008,,,,,,,,,,1,1,1,1,1,,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,,,,,Aphaenogaster_treatae,,,,,,,,,,,,,,,,,,,,,,,,,,,
